item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_makes_sense_yes_no	auto_structure_complete_yes_no	auto_usf_condition_pass_yes_no	human_sentence_well_formed_yes_no	human_sentence_makes_sense_yes_no	human_notes_optional
CAND_PLAUS_001585	plus	candidate_pending_human_review			incongruent	0	Every day they inspect three pins	present_3s	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001586	plus	candidate_pending_human_review			incongruent	0	Last week they inspected three pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001587	plus	candidate_pending_human_review			incongruent	0	She is inspecting four pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001588	plus	candidate_pending_human_review			incongruent	0	She does not inspect four pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001589	plus	candidate_pending_human_review			incongruent	0	Every day she inspects four pins	present_3s	inspects	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001590	plus	candidate_pending_human_review			incongruent	0	Last week she inspected four pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001591	plus	candidate_pending_human_review			incongruent	0	He is inspecting four pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001592	plus	candidate_pending_human_review			incongruent	0	He does not inspect four pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001593	plus	candidate_pending_human_review			incongruent	0	Every day he inspects four pins	present_3s	inspects	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001594	plus	candidate_pending_human_review			incongruent	0	Last week he inspected four pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001595	plus	candidate_pending_human_review			incongruent	0	They are inspecting four pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001596	plus	candidate_pending_human_review			incongruent	0	They do not inspect four pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001597	plus	candidate_pending_human_review			incongruent	0	Every day they inspect four pins	present_3s	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001598	plus	candidate_pending_human_review			incongruent	0	Last week they inspected four pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001599	plus	candidate_pending_human_review			incongruent	0	She is inspecting five pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001600	plus	candidate_pending_human_review			incongruent	0	She does not inspect five pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001601	plus	candidate_pending_human_review			incongruent	0	Every day she inspects five pins	present_3s	inspects	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001602	plus	candidate_pending_human_review			incongruent	0	Last week she inspected five pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001603	plus	candidate_pending_human_review			incongruent	0	He is inspecting five pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001604	plus	candidate_pending_human_review			incongruent	0	He does not inspect five pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001605	plus	candidate_pending_human_review			incongruent	0	Every day he inspects five pins	present_3s	inspects	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001606	plus	candidate_pending_human_review			incongruent	0	Last week he inspected five pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001607	plus	candidate_pending_human_review			incongruent	0	They are inspecting five pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001608	plus	candidate_pending_human_review			incongruent	0	They do not inspect five pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001609	plus	candidate_pending_human_review			incongruent	0	Every day they inspect five pins	present_3s	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001610	plus	candidate_pending_human_review			incongruent	0	Last week they inspected five pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001611	plus	candidate_pending_human_review			incongruent	0	She is inspecting six pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001612	plus	candidate_pending_human_review			incongruent	0	She does not inspect six pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001613	plus	candidate_pending_human_review			incongruent	0	Every day she inspects six pins	present_3s	inspects	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001614	plus	candidate_pending_human_review			incongruent	0	Last week she inspected six pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001615	plus	candidate_pending_human_review			incongruent	0	He is inspecting six pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001616	plus	candidate_pending_human_review			incongruent	0	He does not inspect six pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001617	plus	candidate_pending_human_review			incongruent	0	Every day he inspects six pins	present_3s	inspects	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001618	plus	candidate_pending_human_review			incongruent	0	Last week he inspected six pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001619	plus	candidate_pending_human_review			incongruent	0	They are inspecting six pins	be_progressive	inspecting	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001620	plus	candidate_pending_human_review			incongruent	0	They do not inspect six pins	do_negation	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001621	plus	candidate_pending_human_review			incongruent	0	Every day they inspect six pins	present_3s	inspect	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001622	plus	candidate_pending_human_review			incongruent	0	Last week they inspected six pins	simple_past	inspected	pins	inspect	pin	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001623	plus	candidate_pending_human_review			incongruent	0	She is sparing one grass	be_progressive	sparing	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001624	plus	candidate_pending_human_review			incongruent	0	She does not spare one grass	do_negation	spare	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001625	plus	candidate_pending_human_review			incongruent	0	Every day she spares one grass	present_3s	spares	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001626	plus	candidate_pending_human_review			incongruent	0	Last week she spared one grass	simple_past	spared	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001627	plus	candidate_pending_human_review			incongruent	0	He is sparing one grass	be_progressive	sparing	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001628	plus	candidate_pending_human_review			incongruent	0	He does not spare one grass	do_negation	spare	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001629	plus	candidate_pending_human_review			incongruent	0	Every day he spares one grass	present_3s	spares	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001630	plus	candidate_pending_human_review			incongruent	0	Last week he spared one grass	simple_past	spared	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001631	plus	candidate_pending_human_review			incongruent	0	They are sparing one grass	be_progressive	sparing	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001632	plus	candidate_pending_human_review			incongruent	0	They do not spare one grass	do_negation	spare	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001633	plus	candidate_pending_human_review			incongruent	0	Every day they spare one grass	present_3s	spare	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001634	plus	candidate_pending_human_review			incongruent	0	Last week they spared one grass	simple_past	spared	grass	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001635	plus	candidate_pending_human_review			incongruent	0	She is sparing two grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001636	plus	candidate_pending_human_review			incongruent	0	She does not spare two grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001637	plus	candidate_pending_human_review			incongruent	0	Every day she spares two grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001638	plus	candidate_pending_human_review			incongruent	0	Last week she spared two grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001639	plus	candidate_pending_human_review			incongruent	0	He is sparing two grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001640	plus	candidate_pending_human_review			incongruent	0	He does not spare two grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001641	plus	candidate_pending_human_review			incongruent	0	Every day he spares two grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001642	plus	candidate_pending_human_review			incongruent	0	Last week he spared two grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001643	plus	candidate_pending_human_review			incongruent	0	They are sparing two grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001644	plus	candidate_pending_human_review			incongruent	0	They do not spare two grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001645	plus	candidate_pending_human_review			incongruent	0	Every day they spare two grasses	present_3s	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001646	plus	candidate_pending_human_review			incongruent	0	Last week they spared two grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001647	plus	candidate_pending_human_review			incongruent	0	She is sparing three grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001648	plus	candidate_pending_human_review			incongruent	0	She does not spare three grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001649	plus	candidate_pending_human_review			incongruent	0	Every day she spares three grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001650	plus	candidate_pending_human_review			incongruent	0	Last week she spared three grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001651	plus	candidate_pending_human_review			incongruent	0	He is sparing three grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001652	plus	candidate_pending_human_review			incongruent	0	He does not spare three grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001653	plus	candidate_pending_human_review			incongruent	0	Every day he spares three grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001654	plus	candidate_pending_human_review			incongruent	0	Last week he spared three grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001655	plus	candidate_pending_human_review			incongruent	0	They are sparing three grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001656	plus	candidate_pending_human_review			incongruent	0	They do not spare three grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001657	plus	candidate_pending_human_review			incongruent	0	Every day they spare three grasses	present_3s	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001658	plus	candidate_pending_human_review			incongruent	0	Last week they spared three grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001659	plus	candidate_pending_human_review			incongruent	0	She is sparing four grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001660	plus	candidate_pending_human_review			incongruent	0	She does not spare four grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001661	plus	candidate_pending_human_review			incongruent	0	Every day she spares four grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001662	plus	candidate_pending_human_review			incongruent	0	Last week she spared four grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001663	plus	candidate_pending_human_review			incongruent	0	He is sparing four grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001664	plus	candidate_pending_human_review			incongruent	0	He does not spare four grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001665	plus	candidate_pending_human_review			incongruent	0	Every day he spares four grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001666	plus	candidate_pending_human_review			incongruent	0	Last week he spared four grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001667	plus	candidate_pending_human_review			incongruent	0	They are sparing four grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001668	plus	candidate_pending_human_review			incongruent	0	They do not spare four grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001669	plus	candidate_pending_human_review			incongruent	0	Every day they spare four grasses	present_3s	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001670	plus	candidate_pending_human_review			incongruent	0	Last week they spared four grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001671	plus	candidate_pending_human_review			incongruent	0	She is sparing five grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001672	plus	candidate_pending_human_review			incongruent	0	She does not spare five grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001673	plus	candidate_pending_human_review			incongruent	0	Every day she spares five grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001674	plus	candidate_pending_human_review			incongruent	0	Last week she spared five grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001675	plus	candidate_pending_human_review			incongruent	0	He is sparing five grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001676	plus	candidate_pending_human_review			incongruent	0	He does not spare five grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001677	plus	candidate_pending_human_review			incongruent	0	Every day he spares five grasses	present_3s	spares	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001678	plus	candidate_pending_human_review			incongruent	0	Last week he spared five grasses	simple_past	spared	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001679	plus	candidate_pending_human_review			incongruent	0	They are sparing five grasses	be_progressive	sparing	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001680	plus	candidate_pending_human_review			incongruent	0	They do not spare five grasses	do_negation	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_001681	plus	candidate_pending_human_review			incongruent	0	Every day they spare five grasses	present_3s	spare	grasses	spare	grass	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
