item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_grammatical_yes_no	auto_structure_complete_yes_no	auto_error_annotation_pass_yes_no	human_corrected_event_makes_sense_yes_no	human_sentence_grammatical_yes_no	human_no_extra_errors_yes_no	human_notes_optional
CAND_GRAM_001964	plus	candidate_pending_human_review			finiteness_violation	0	He do not repair five televisions	do_negation	do	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001965	plus	candidate_pending_human_review			finiteness_violation	0	Every day he repair five televisions	present_3s	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001966	plus	candidate_pending_human_review			finiteness_violation	0	Last week he repairing five televisions	simple_past	repairing	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001967	plus	candidate_pending_human_review			finiteness_violation	0	They is repairing five televisions	be_progressive	is	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001968	plus	candidate_pending_human_review			finiteness_violation	0	They does not repair five televisions	do_negation	does	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001969	plus	candidate_pending_human_review			finiteness_violation	0	Every day they repairs five televisions	present_3s	repairs	televisions	repair	television	0.022	added	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001970	plus	candidate_pending_human_review			finiteness_violation	0	Last week they repair five televisions	simple_past	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001971	plus	candidate_pending_human_review			finiteness_violation	0	She are repairing six televisions	be_progressive	are	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001972	plus	candidate_pending_human_review			finiteness_violation	0	She do not repair six televisions	do_negation	do	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001973	plus	candidate_pending_human_review			finiteness_violation	0	Every day she repair six televisions	present_3s	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001974	plus	candidate_pending_human_review			finiteness_violation	0	Last week she repair six televisions	simple_past	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001975	plus	candidate_pending_human_review			finiteness_violation	0	He are repairing six televisions	be_progressive	are	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001976	plus	candidate_pending_human_review			finiteness_violation	0	He do not repair six televisions	do_negation	do	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001977	plus	candidate_pending_human_review			finiteness_violation	0	Every day he repair six televisions	present_3s	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001978	plus	candidate_pending_human_review			finiteness_violation	0	Last week he repair six televisions	simple_past	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001979	plus	candidate_pending_human_review			finiteness_violation	0	They is repairing six televisions	be_progressive	is	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001980	plus	candidate_pending_human_review			finiteness_violation	0	They does not repair six televisions	do_negation	does	televisions	repair	television	0.022	substituted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001981	plus	candidate_pending_human_review			finiteness_violation	0	Every day they repairs six televisions	present_3s	repairs	televisions	repair	television	0.022	added	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001982	plus	candidate_pending_human_review			finiteness_violation	0	Last week they repair six televisions	simple_past	repair	televisions	repair	television	0.022	omitted	USF:Cue_Target_Pairs.P-R:7948	no	yes	yes	yes	no	yes	
CAND_GRAM_001983	plus	candidate_pending_human_review			finiteness_violation	0	She are kicking one ball	be_progressive	are	ball	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001984	plus	candidate_pending_human_review			finiteness_violation	0	She do not kick one ball	do_negation	do	ball	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001985	plus	candidate_pending_human_review			finiteness_violation	0	Every day she kick one ball	present_3s	kick	ball	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001986	plus	candidate_pending_human_review			finiteness_violation	0	Last week she kick one ball	simple_past	kick	ball	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001987	plus	candidate_pending_human_review			finiteness_violation	0	He are kicking one ball	be_progressive	are	ball	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001988	plus	candidate_pending_human_review			finiteness_violation	0	He do not kick one ball	do_negation	do	ball	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001989	plus	candidate_pending_human_review			finiteness_violation	0	Every day he kick one ball	present_3s	kick	ball	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001990	plus	candidate_pending_human_review			finiteness_violation	0	Last week he kick one ball	simple_past	kick	ball	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001991	plus	candidate_pending_human_review			finiteness_violation	0	They is kicking one ball	be_progressive	is	ball	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001992	plus	candidate_pending_human_review			finiteness_violation	0	They does not kick one ball	do_negation	does	ball	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001993	plus	candidate_pending_human_review			finiteness_violation	0	Every day they kicks one ball	present_3s	kicks	ball	kick	ball	0.29	added	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001994	plus	candidate_pending_human_review			finiteness_violation	0	Last week they kick one ball	simple_past	kick	ball	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001995	plus	candidate_pending_human_review			finiteness_violation	0	She are kicking two balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001996	plus	candidate_pending_human_review			finiteness_violation	0	She do not kick two balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001997	plus	candidate_pending_human_review			finiteness_violation	0	Every day she kick two balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001998	plus	candidate_pending_human_review			finiteness_violation	0	Last week she kicking two balls	simple_past	kicking	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_001999	plus	candidate_pending_human_review			finiteness_violation	0	He are kicking two balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002000	plus	candidate_pending_human_review			finiteness_violation	0	He do not kick two balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002001	plus	candidate_pending_human_review			finiteness_violation	0	Every day he kick two balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002002	plus	candidate_pending_human_review			finiteness_violation	0	Last week he kick two balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002003	plus	candidate_pending_human_review			finiteness_violation	0	They is kicking two balls	be_progressive	is	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002004	plus	candidate_pending_human_review			finiteness_violation	0	They does not kick two balls	do_negation	does	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002005	plus	candidate_pending_human_review			finiteness_violation	0	Every day they kicks two balls	present_3s	kicks	balls	kick	ball	0.29	added	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002006	plus	candidate_pending_human_review			finiteness_violation	0	Last week they kick two balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002007	plus	candidate_pending_human_review			finiteness_violation	0	She are kicking three balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002008	plus	candidate_pending_human_review			finiteness_violation	0	She do not kick three balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002009	plus	candidate_pending_human_review			finiteness_violation	0	Every day she kick three balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002010	plus	candidate_pending_human_review			finiteness_violation	0	Last week she kick three balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002011	plus	candidate_pending_human_review			finiteness_violation	0	He are kicking three balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002012	plus	candidate_pending_human_review			finiteness_violation	0	He do not kick three balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002013	plus	candidate_pending_human_review			finiteness_violation	0	Every day he kick three balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002014	plus	candidate_pending_human_review			finiteness_violation	0	Last week he kick three balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002015	plus	candidate_pending_human_review			finiteness_violation	0	They is kicking three balls	be_progressive	is	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002016	plus	candidate_pending_human_review			finiteness_violation	0	They does not kick three balls	do_negation	does	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002017	plus	candidate_pending_human_review			finiteness_violation	0	Every day they kicks three balls	present_3s	kicks	balls	kick	ball	0.29	added	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002018	plus	candidate_pending_human_review			finiteness_violation	0	Last week they kicking three balls	simple_past	kicking	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002019	plus	candidate_pending_human_review			finiteness_violation	0	She are kicking four balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002020	plus	candidate_pending_human_review			finiteness_violation	0	She do not kick four balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002021	plus	candidate_pending_human_review			finiteness_violation	0	Every day she kick four balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002022	plus	candidate_pending_human_review			finiteness_violation	0	Last week she kick four balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002023	plus	candidate_pending_human_review			finiteness_violation	0	He are kicking four balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002024	plus	candidate_pending_human_review			finiteness_violation	0	He do not kick four balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002025	plus	candidate_pending_human_review			finiteness_violation	0	Every day he kick four balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002026	plus	candidate_pending_human_review			finiteness_violation	0	Last week he kick four balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002027	plus	candidate_pending_human_review			finiteness_violation	0	They is kicking four balls	be_progressive	is	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002028	plus	candidate_pending_human_review			finiteness_violation	0	They does not kick four balls	do_negation	does	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002029	plus	candidate_pending_human_review			finiteness_violation	0	Every day they kicks four balls	present_3s	kicks	balls	kick	ball	0.29	added	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002030	plus	candidate_pending_human_review			finiteness_violation	0	Last week they kick four balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002031	plus	candidate_pending_human_review			finiteness_violation	0	She are kicking five balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002032	plus	candidate_pending_human_review			finiteness_violation	0	She do not kick five balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002033	plus	candidate_pending_human_review			finiteness_violation	0	Every day she kick five balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002034	plus	candidate_pending_human_review			finiteness_violation	0	Last week she kick five balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002035	plus	candidate_pending_human_review			finiteness_violation	0	He are kicking five balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002036	plus	candidate_pending_human_review			finiteness_violation	0	He do not kick five balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002037	plus	candidate_pending_human_review			finiteness_violation	0	Every day he kick five balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002038	plus	candidate_pending_human_review			finiteness_violation	0	Last week he kicking five balls	simple_past	kicking	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002039	plus	candidate_pending_human_review			finiteness_violation	0	They is kicking five balls	be_progressive	is	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002040	plus	candidate_pending_human_review			finiteness_violation	0	They does not kick five balls	do_negation	does	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002041	plus	candidate_pending_human_review			finiteness_violation	0	Every day they kicks five balls	present_3s	kicks	balls	kick	ball	0.29	added	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002042	plus	candidate_pending_human_review			finiteness_violation	0	Last week they kick five balls	simple_past	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002043	plus	candidate_pending_human_review			finiteness_violation	0	She are kicking six balls	be_progressive	are	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002044	plus	candidate_pending_human_review			finiteness_violation	0	She do not kick six balls	do_negation	do	balls	kick	ball	0.29	substituted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
CAND_GRAM_002045	plus	candidate_pending_human_review			finiteness_violation	0	Every day she kick six balls	present_3s	kick	balls	kick	ball	0.29	omitted	USF:Cue_Target_Pairs.G-K:7932	no	yes	yes	yes	no	yes	
